mergedPR,label,sha,owner,group_id,#Churn,#Commits,#FilesChanged,JS_files,MaxJsPrFiles,MeanJsPrFiles,NumOverlapfiles,RateMergedPr,RateOverlapFiles,RateOverlapFilesSelf,RatePrCommits,TimecommitsEntropy,TwoCommit,file_rejected_proportion,last_10_merged,last_10_rejected,last_pr,prNum,pr_1Mon_files_Jaccard_Similarity_Self
0.0,1,['3753ed1eb1b412b13c023f024757e7c529551e08'],vtjnash,1022,395.0,1.0,3.0,0.1304347826086956,1.0,0.2,3.0,0.0,0.0121457489878542,1.0,1.0,0.0,0.0,1.0,6.0,4.0,0.0,2.0,1.0
1.0,1,['078a8c14224f7875c06864eac9940ebd990fd11b'],dslate,395,1.0,1.0,1.0,0.0555555555555555,1.0,0.2,1.0,1.0,0.0040485829959514,1.0,0.6666666666666666,0.0,0.0,0.0,7.0,3.0,1.0,6.0,1.0
0.0,1,['f233a63bff4c4a8baa8bbc52ab58c0a004b0dca2'],JeffreySarnoff,75,4.0,1.0,1.0,0.0123456790123456,1.0,0.2,1.0,0.0,0.0066666666666666,1.0,2.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0,1.0
0.0,1,['8740d821e084e898c969c7fb6aac0046d8fbf878'],benyang,269,124.0,1.0,1.0,0.0212765957446808,1.0,0.2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,1.0
1.0,1,['4d503680259948b9ce4b56bc184e0bcb756d8225'],WestleyArgentum,175,15.0,1.0,1.0,0.0217391304347826,1.0,0.2,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,1.0
1.0,1,['9593aae9c3e469c502d54b1c495f92c76bfa0faf'],dslate,395,2.0,1.0,1.0,0.0093457943925233,1.0,0.2,0.0,0.9,0.0,0.0,0.8,0.0,0.0,0.0,7.0,3.0,1.0,10.0,1.0
0.0,1,['8e2c1690d04ebc4577036fe28ffebcafba7d3306'],kmsquire,613,3417.0,1.0,3.0,0.044776119402985,1.0,0.3403463203463203,2.0,0.25,0.0108695652173913,0.6666666666666666,6.75,0.0,0.0,1.0,6.0,4.0,0.0,8.0,1.0
1.0,1,['5e74c756e50cbb6e02ccf9ff66187b6780869748'],knarz,614,156.0,1.0,8.0,0.0747663551401869,1.0,0.2,1.0,1.0,0.0066225165562913,0.125,10.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0
1.0,1,"['1c55fee969db94a9c57d9cdba2fb550a6721856f', '4b93f865151b973f28e7ce5ed5ec89477760accd']",davekong,354,22.0,2.0,1.0,0.008695652173913,1.0,0.2,1.0,0.8888888888888888,0.0055865921787709,1.0,0.4444444444444444,-0.0,68.48,0.0,6.0,4.0,1.0,9.0,1.0
1.0,1,"['3ef9e9a6d6e004a07b7b07e8f13ab31ffd823d99', '8597126c1cea830c998f64326e563f15ff1afcba']",kmsquire,613,842.0,2.0,20.0,0.0858369098712446,1.0,0.2761706470708308,20.0,0.5,0.1098901098901098,1.0,6.75,-0.0,0.1825,1.0,9.0,1.0,1.0,12.0,1.0
1.0,1,"['3e32ea183fa036cceccb6d524288f4c6a47519ea', '9ea5fcd3eb56057699dc5ddce54c568270dcde78', 'baf593be39ff9a8fad005f767052c1106ef7a553']",kmsquire,613,4202.0,3.0,5.0,0.0746268656716417,1.0,0.2182142857142857,2.0,0.2857142857142857,0.0108695652173913,0.4,7.285714285714286,0.0058433661534319,29.1303,0.4,7.0,3.0,1.0,7.0,1.0
1.0,1,['9bb9ee3ead75c518c94025c155e5c0dfd9e93310'],dslate,395,12.0,1.0,1.0,0.0121951219512195,1.0,0.5,1.0,0.8888888888888888,0.0062111801242236,1.0,0.7777777777777778,0.0,0.0,0.0,5.0,5.0,1.0,9.0,1.0
0.0,1,"['0302e630a246f37ac64d8af13a8e346e751378e2', '84c03b9f914c096d0b715d4fc0ab99fd0cf7af41', 'd8598a974d1cf4d5068220f52879f36aae7562e9', 'eb13a3d27ecb0a3c71d06694a4bd9986732fe77c']",kmsquire,613,63.0,4.0,4.0,0.064516129032258,1.0,0.3521212121212121,4.0,0.0,0.0217391304347826,1.0,8.8,0.7322645495374529,10.2375,1.0,6.0,4.0,0.0,5.0,1.0
1.0,1,['450810ee00a3735cd4a3e26a92fef91708cc8fdf'],kmsquire,613,3.0,1.0,1.0,0.0043290043290043,1.0,0.2009389671361502,0.0,0.4,0.0,0.0,5.8,0.0,0.0,1.0,7.0,3.0,1.0,10.0,1.0
1.0,1,['954a69d67001deb6380d5b9baa2e8f24d23a0445'],dslate,395,12.0,1.0,1.0,0.0357142857142857,1.0,0.3,1.0,1.0,0.0063694267515923,1.0,0.7142857142857143,0.0,0.0,0.0,5.0,5.0,1.0,7.0,1.0
0.0,1,['74b80454154cb99ece392ac846790e2653dd4ae5'],dslate,395,4.0,1.0,1.0,0.0227272727272727,1.0,0.2,0.0,0.875,0.0,0.0,0.75,0.0,0.0,1.0,7.0,3.0,0.0,8.0,1.0
0.0,1,"['355ad571853f8e9be892f9a666175cca456c1529', 'ea157cfb2b678e0633102ae12b2e68a43c1a8084']",kmsquire,613,26.0,2.0,1.0,0.0125,1.0,0.8045454545454545,1.0,0.1666666666666666,0.0066225165562913,1.0,6.833333333333333,-0.0,39.9236,1.0,3.0,7.0,0.0,6.0,1.0
1.0,1,['8451ec05c8e4cdb1bc2d19792293698e24fabfe0'],kmsquire,613,14.0,1.0,1.0,0.0042918454935622,1.0,0.2231611893583724,1.0,0.5714285714285714,0.0052083333333333,1.0,6.285714285714286,0.0,0.0,1.0,9.0,1.0,1.0,14.0,1.0
